"time","open","high","low","close","volume"
"1748030400000","2559.77","2561.62","2524.84","2542.31","243631.895"
"1748034000000","2542.31","2552.64","2526.0","2533.5","148210.118"
"1748037600000","2533.5","2558.18","2529.0","2537.6","221660.995"
"1748041200000","2537.6","2541.72","2502.1","2525.39","361056.188"
"1748044800000","2525.38","2543.62","2513.97","2514.99","198168.812"
"1748048400000","2514.99","2534.6","2514.4","2523.36","117099.516"
"1748052000000","2523.36","2544.45","2517.39","2539.75","98463.312"
"1748055600000","2539.75","2555.05","2536.79","2548.98","119824.717"
"1748059200000","2548.98","2562.33","2544.73","2558.2","99029.295"
"1748062800000","2558.21","2559.36","2542.0","2549.97","116837.587"
"1748066400000","2549.97","2554.63","2534.1","2546.35","117105.781"
"1748070000000","2546.35","2559.33","2543.45","2545.79","136640.734"
"1748073600000","2545.78","2557.68","2543.81","2555.9","111121.711"
"1748077200000","2555.88","2559.5","2549.97","2551.54","78631.144"
"1748080800000","2551.53","2574.5","2551.1","2568.61","199096.932"
"1748084400000","2568.61","2574.44","2560.98","2562.14","113664.561"
"1748088000000","2562.15","2564.37","2547.07","2558.08","149904.816"
"1748091600000","2558.08","2561.73","2542.36","2545.45","131376.237"
"1748095200000","2545.44","2560.45","2542.34","2557.45","106550.22"
"1748098800000","2557.44","2563.88","2548.32","2554.32","82575.172"
"1748102400000","2554.32","2561.0","2542.23","2556.42","96052.666"
"1748106000000","2556.41","2563.81","2554.14","2556.53","72240.548"
"1748109600000","2556.53","2566.4","2543.32","2548.22","86937.515"
"1748113200000","2548.22","2554.35","2545.2","2553.33","54256.411"
"1748116800000","2553.34","2555.47","2548.46","2551.15","36079.958"
"1748120400000","2551.15","2551.73","2511.13","2539.19","178015.493"
"1748124000000","2539.19","2539.2","2520.0","2524.29","104219.203"
"1748127600000","2524.3","2534.1","2516.1","2529.27","148635.607"
"1748131200000","2529.27","2538.38","2473.36","2485.58","423741.642"
"1748134800000","2485.57","2502.87","2478.01","2494.5","220097.686"
"1748138400000","2494.5","2509.76","2484.2","2506.88","191358.614"
"1748142000000","2506.88","2519.68","2505.68","2511.79","138050.004"
"1748145600000","2511.78","2517.66","2503.98","2516.19","78654.325"
"1748149200000","2516.18","2517.5","2506.0","2511.72","50819.848"
"1748152800000","2511.73","2512.37","2500.98","2506.26","75165.348"
"1748156400000","2506.26","2506.27","2486.3","2493.38","179414.769"
"1748160000000","2493.38","2493.5","2457.6","2476.5","295215.66"
"1748163600000","2476.49","2494.71","2471.14","2494.19","236375.347"
"1748167200000","2494.2","2501.74","2487.32","2491.52","163197.968"
"1748170800000","2491.51","2499.31","2487.77","2496.58","101914.709"
"1748174400000","2496.58","2517.61","2493.74","2515.67","195086.568"
"1748178000000","2515.67","2524.99","2510.14","2512.44","149976.888"
"1748181600000","2512.43","2517.33","2495.55","2505.19","170108.94"
"1748185200000","2505.19","2515.13","2478.0","2510.47","322922.5"
"1748188800000","2510.47","2512.37","2495.0","2510.49","158493.397"
"1748192400000","2510.49","2515.8","2507.46","2512.4","75262.746"
"1748196000000","2512.39","2522.71","2509.8","2514.9","79390.666"
"1748199600000","2514.89","2537.0","2513.5","2525.21","101874.899"
"1748203200000","2525.2","2527.84","2509.69","2522.66","85402.707"
"1748206800000","2522.66","2530.79","2506.08","2514.2","90025.116"
"1748210400000","2514.2","2553.0","2511.31","2547.97","301822.051"
"1748214000000","2547.96","2552.81","2533.82","2550.03","152374.135"
"1748217600000","2550.03","2573.61","2535.0","2570.58","243878.886"
"1748221200000","2570.58","2576.0","2553.75","2557.53","211439.656"
"1748224800000","2557.53","2563.0","2546.0","2551.85","132903.779"
"1748228400000","2551.85","2565.88","2547.53","2559.33","109566.471"
"1748232000000","2559.34","2569.0","2556.16","2563.39","106280.705"
"1748235600000","2563.39","2574.75","2560.44","2567.25","114641.544"
"1748239200000","2567.26","2584.96","2564.11","2581.8","149396.817"
"1748242800000","2581.77","2598.6","2576.0","2579.71","312714.199"
"1748246400000","2579.7","2581.8","2563.18","2567.19","176252.09"
"1748250000000","2567.2","2573.51","2552.47","2562.01","181108.542"
"1748253600000","2562.01","2568.64","2553.0","2558.34","108634.255"
"1748257200000","2558.34","2567.47","2554.18","2566.75","79730.317"
"1748260800000","2566.74","2573.62","2559.7","2567.11","88965.548"
"1748264400000","2567.12","2570.6","2537.68","2550.15","227517.999"
"1748268000000","2550.15","2555.45","2540.84","2549.6","160429.506"
"1748271600000","2549.6","2569.98","2544.2","2565.0","220866.204"
"1748275200000","2565.0","2572.8","2532.86","2541.39","316898.43"
"1748278800000","2541.39","2548.0","2521.29","2532.44","155323.815"
"1748282400000","2532.44","2545.54","2526.75","2533.8","108324.455"
"1748286000000","2533.83","2543.42","2531.17","2539.97","62445.623"
"1748289600000","2539.97","2567.13","2535.19","2565.07","153060.92"
"1748293200000","2565.06","2567.0","2553.98","2561.31","90708.164"
"1748296800000","2561.31","2584.74","2556.0","2558.6","166434.236"
"1748300400000","2558.6","2563.6","2551.89","2562.43","73312.177"
"1748304000000","2562.42","2572.5","2547.75","2549.99","110841.899"
"1748307600000","2549.99","2550.0","2508.0","2528.66","394743.411"
"1748311200000","2528.66","2543.5","2526.86","2534.49","139984.858"
"1748314800000","2534.5","2564.25","2534.38","2548.42","190759.186"
"1748318400000","2548.42","2568.0","2547.83","2558.21","112708.931"
"1748322000000","2558.21","2572.17","2549.0","2568.6","140548.103"
"1748325600000","2568.6","2609.9","2563.59","2568.63","706865.403"
"1748329200000","2568.63","2619.61","2568.53","2606.95","383152.653"
"1748332800000","2606.97","2643.44","2606.7","2634.54","665925.259"
"1748336400000","2634.54","2649.13","2620.88","2637.53","318209.312"
"1748340000000","2637.53","2641.52","2630.2","2637.76","141610.34"
"1748343600000","2637.76","2654.1","2626.04","2651.98","261550.573"
"1748347200000","2651.97","2653.72","2633.19","2647.38","234732.162"
"1748350800000","2647.38","2683.76","2641.37","2654.84","663084.956"
"1748354400000","2654.84","2671.11","2632.42","2660.09","458532.681"
"1748358000000","2660.1","2669.64","2652.35","2667.46","210588.841"
"1748361600000","2667.47","2683.83","2657.2","2669.6","288741.135"
"1748365200000","2669.6","2711.8","2669.22","2694.85","531578.368"
"1748368800000","2694.85","2707.56","2673.98","2679.07","269592.608"
"1748372400000","2679.06","2687.65","2670.43","2686.84","163735.851"
"1748376000000","2686.84","2693.63","2662.01","2667.54","171651.673"
"1748379600000","2667.54","2676.78","2656.01","2662.16","137991.645"
"1748383200000","2662.17","2668.94","2651.0","2659.1","150058.68"
"1748386800000","2659.1","2664.1","2651.34","2659.84","93984.385"
"1748390400000","2659.83","2660.85","2640.0","2657.49","161048.61"
"1748394000000","2657.5","2658.96","2630.05","2633.64","147529.653"
"1748397600000","2633.64","2642.18","2617.0","2637.71","278819.376"
"1748401200000","2637.71","2649.08","2632.44","2644.51","147375.677"
"1748404800000","2644.51","2651.87","2633.07","2645.63","118238.921"
"1748408400000","2645.63","2646.33","2633.92","2638.65","94612.994"
"1748412000000","2638.64","2638.65","2622.36","2626.56","146664.978"
"1748415600000","2626.57","2642.0","2623.54","2635.35","103559.239"
"1748419200000","2635.36","2644.99","2627.41","2642.01","116024.011"
"1748422800000","2642.01","2642.72","2620.53","2625.97","155242.31"
"1748426400000","2625.97","2643.12","2606.0","2639.72","291121.788"
"1748430000000","2639.72","2658.94","2639.2","2655.99","188101.711"
"1748433600000","2655.99","2682.13","2652.0","2666.32","354444.398"
"1748437200000","2666.33","2689.13","2653.35","2656.57","472110.232"
"1748440800000","2656.57","2659.7","2619.15","2627.46","566265.63"
"1748444400000","2627.46","2639.27","2612.0","2626.17","288896.808"
"1748448000000","2626.2","2643.12","2625.61","2639.71","161097.815"
"1748451600000","2639.7","2664.0","2639.7","2651.56","249123.771"
"1748455200000","2651.56","2657.24","2631.0","2635.54","143538.534"
"1748458800000","2635.54","2654.99","2615.23","2616.61","231382.496"
"1748462400000","2616.61","2634.64","2610.01","2633.62","209215.144"
"1748466000000","2633.62","2658.85","2630.01","2651.21","122544.738"
"1748469600000","2651.21","2652.52","2637.02","2647.48","99482.39"
"1748473200000","2647.47","2686.0","2647.38","2680.4","309692.183"
"1748476800000","2680.4","2721.31","2669.43","2721.21","498852.866"
"1748480400000","2721.21","2722.53","2697.0","2711.12","346839.375"
"1748484000000","2711.11","2788.88","2705.01","2770.21","732002.146"
"1748487600000","2770.2","2773.32","2746.44","2762.05","356426.448"
"1748491200000","2762.04","2766.66","2700.01","2727.42","602387.573"
"1748494800000","2727.42","2736.3","2715.2","2721.92","259807.246"
"1748498400000","2721.91","2731.4","2715.06","2726.82","150772.373"
"1748502000000","2726.83","2735.59","2715.1","2730.0","150728.84"
"1748505600000","2730.0","2731.96","2710.0","2721.92","298088.85"
"1748509200000","2721.92","2738.5","2715.23","2735.08","188537.313"
"1748512800000","2735.08","2744.0","2723.37","2729.53","158998.942"
"1748516400000","2729.53","2730.68","2705.82","2714.84","221015.131"
"1748520000000","2714.84","2718.09","2674.79","2692.24","418942.038"
"1748523600000","2692.24","2698.77","2652.5","2659.25","575564.984"
"1748527200000","2659.25","2674.67","2620.26","2671.01","750291.274"
"1748530800000","2671.0","2673.44","2638.01","2642.46","316644.966"
"1748534400000","2642.46","2659.52","2629.63","2639.12","254258.63"
"1748538000000","2639.12","2670.71","2637.45","2658.48","275944.145"
"1748541600000","2658.48","2672.85","2644.44","2649.11","231876.85"
"1748545200000","2649.11","2656.74","2627.34","2649.35","228195.882"
"1748548800000","2649.35","2661.0","2639.43","2642.97","126843.339"
"1748552400000","2642.97","2661.0","2642.74","2659.5","71351.058"
"1748556000000","2659.49","2667.97","2642.97","2643.67","149411.075"
"1748559600000","2643.68","2647.99","2617.11","2630.3","224576.611"
"1748563200000","2630.3","2644.12","2556.0","2572.24","672590.459"
"1748566800000","2572.24","2607.69","2566.55","2597.17","388172.852"
"1748570400000","2597.17","2634.03","2596.59","2628.78","238532.192"
"1748574000000","2628.77","2642.12","2624.94","2630.39","174675.376"
"1748577600000","2630.39","2637.45","2620.36","2634.09","142497.546"
"1748581200000","2634.1","2648.42","2629.1","2642.65","144394.909"
"1748584800000","2642.64","2644.03","2605.83","2619.35","265323.474"
"1748588400000","2619.35","2642.37","2613.91","2617.55","360170.9"
"1748592000000","2617.55","2626.24","2606.28","2616.3","217418.117"
"1748595600000","2616.3","2622.79","2586.55","2613.98","320273.765"
"1748599200000","2613.98","2622.66","2601.67","2621.3","170554.98"
"1748602800000","2621.3","2627.09","2613.8","2620.69","125364.609"
"1748606400000","2620.7","2625.28","2575.0","2609.09","460933.887"
"1748610000000","2609.1","2617.41","2571.17","2575.54","408198.434"
"1748613600000","2575.54","2603.22","2575.53","2594.13","300386.932"
"1748617200000","2594.13","2615.81","2593.56","2597.01","199037.356"
"1748620800000","2597.01","2603.0","2530.0","2539.29","797724.912"
"1748624400000","2539.29","2558.48","2537.62","2548.06","216295.552"
"1748628000000","2548.06","2577.74","2546.4","2576.73","226514.833"
"1748631600000","2576.73","2584.5","2571.31","2573.3","151847.894"
"1748635200000","2573.3","2589.45","2564.5","2576.26","154132.944"
"1748638800000","2576.26","2585.24","2561.36","2568.26","100105.263"
"1748642400000","2568.26","2572.29","2520.15","2525.52","318961.06"
"1748646000000","2525.52","2534.99","2503.37","2529.63","430739.096"
"1748649600000","2529.62","2538.39","2501.31","2518.59","309725.108"
"1748653200000","2518.58","2527.0","2474.0","2491.86","487469.509"
"1748656800000","2491.86","2516.0","2484.1","2489.09","314631.704"
"1748660400000","2489.09","2516.16","2483.81","2512.88","210341.165"
"1748664000000","2512.88","2526.0","2503.4","2521.52","153862.312"
"1748667600000","2521.52","2525.5","2510.68","2511.29","104196.472"
"1748671200000","2511.28","2525.27","2511.22","2520.37","77677.001"
"1748674800000","2520.37","2524.56","2513.44","2520.0","59185.537"
"1748678400000","2520.0","2529.63","2514.5","2523.51","108089.982"
"1748682000000","2523.51","2528.41","2516.24","2522.31","80050.188"
"1748685600000","2522.3","2537.97","2506.27","2518.98","218058.506"
"1748689200000","2518.98","2520.89","2508.53","2518.6","71742.227"
"1748692800000","2518.6","2536.97","2515.34","2536.31","153599.076"
"1748696400000","2536.3","2546.84","2525.0","2531.64","206431.667"
"1748700000000","2531.65","2543.63","2530.0","2541.17","112638.174"
"1748703600000","2541.18","2550.0","2531.04","2534.85","173188.27"
"1748707200000","2534.85","2546.49","2531.56","2539.41","96870.192"
"1748710800000","2539.41","2540.2","2521.05","2526.23","110558.845"
"1748714400000","2526.22","2541.73","2524.62","2538.82","54331.415"
"1748718000000","2538.82","2542.0","2535.16","2536.48","42851.769"
"1748721600000","2536.47","2541.35","2530.44","2540.96","41849.594"
"1748725200000","2540.95","2550.0","2537.75","2542.3","80705.679"
"1748728800000","2542.31","2544.07","2529.15","2529.65","46915.451"
"1748732400000","2529.65","2548.63","2523.32","2527.08","131859.492"
"1748736000000","2527.08","2527.98","2514.28","2525.11","150267.023"
"1748739600000","2525.1","2529.67","2488.52","2506.51","199434.916"
"1748743200000","2506.51","2512.76","2492.5","2506.22","136474.191"
"1748746800000","2506.23","2517.64","2491.03","2512.14","111006.424"
"1748750400000","2512.13","2526.3","2510.28","2521.15","86458.362"
"1748754000000","2521.15","2526.46","2514.38","2517.45","54438.933"
"1748757600000","2517.46","2518.1","2507.67","2511.32","58620.452"
"1748761200000","2511.32","2514.36","2504.58","2507.62","61472.069"
"1748764800000","2507.62","2509.68","2497.54","2504.68","99910.023"
"1748768400000","2504.69","2509.7","2476.01","2491.2","263049.436"
"1748772000000","2491.2","2495.7","2485.5","2492.59","116142.266"
"1748775600000","2492.59","2501.9","2490.0","2496.32","99530.836"
"1748779200000","2496.32","2500.71","2465.0","2482.97","230902.848"
"1748782800000","2482.98","2497.59","2479.51","2492.79","131253.232"
"1748786400000","2492.78","2518.14","2492.78","2508.21","214324.323"
"1748790000000","2508.21","2524.47","2502.38","2522.0","153921.558"
"1748793600000","2522.0","2547.0","2519.78","2537.65","309830.823"
"1748797200000","2537.64","2546.0","2532.67","2537.88","114131.53"
"1748800800000","2537.88","2538.0","2491.56","2518.84","338948.528"
"1748804400000","2518.84","2526.28","2510.56","2525.11","121469.23"
"1748808000000","2525.1","2536.0","2518.19","2524.6","102376.164"
"1748811600000","2524.6","2539.91","2523.31","2537.98","78064.867"
"1748815200000","2537.97","2546.35","2531.0","2534.05","139795.012"
"1748818800000","2534.06","2544.0","2531.89","2537.89","113048.683"
"1748822400000","2537.89","2539.56","2525.17","2533.2","119397.967"
"1748826000000","2533.21","2540.89","2523.66","2525.0","117658.321"
"1748829600000","2525.0","2526.36","2506.32","2507.65","141658.644"
"1748833200000","2507.65","2509.3","2484.05","2495.12","282597.435"
"1748836800000","2495.11","2500.93","2486.32","2491.73","126567.912"
"1748840400000","2491.73","2496.6","2482.0","2491.89","113455.145"
"1748844000000","2491.89","2499.98","2483.3","2493.66","164167.492"
"1748847600000","2493.66","2512.74","2493.38","2505.78","175380.392"
"1748851200000","2505.79","2515.0","2488.46","2493.3","189243.961"
"1748854800000","2493.3","2493.81","2472.74","2480.4","303773.244"
"1748858400000","2480.4","2488.88","2475.12","2480.93","158090.273"
"1748862000000","2480.93","2487.58","2474.22","2480.03","112689.816"
"1748865600000","2480.02","2497.42","2477.0","2496.96","177935.629"
"1748869200000","2496.96","2519.34","2486.61","2503.76","357959.188"
"1748872800000","2503.76","2540.0","2494.51","2530.36","531559.002"
"1748876400000","2530.36","2556.34","2522.0","2543.24","391188.442"
"1748880000000","2543.25","2553.84","2528.24","2545.19","215556.627"
"1748883600000","2545.19","2551.9","2537.37","2548.89","202848.55"
"1748887200000","2548.89","2565.4","2536.68","2543.38","255074.0"
"1748890800000","2543.38","2548.0","2522.88","2531.21","163821.643"
"1748894400000","2531.22","2546.9","2530.7","2538.72","134878.258"
"1748898000000","2538.71","2560.12","2538.35","2559.19","114494.931"
"1748901600000","2559.18","2583.83","2558.65","2583.4","278118.208"
"1748905200000","2583.4","2614.2","2581.5","2606.48","447331.304"
"1748908800000","2606.49","2625.85","2600.28","2620.79","311132.839"
"1748912400000","2620.79","2649.0","2615.97","2644.93","349131.944"
"1748916000000","2644.94","2647.19","2613.0","2615.16","345466.33"
"1748919600000","2615.17","2619.59","2588.05","2602.38","380689.496"
"1748923200000","2602.38","2604.24","2588.88","2591.17","141558.048"
"1748926800000","2591.17","2617.39","2590.91","2613.3","184279.778"
"1748930400000","2613.3","2617.89","2603.21","2617.31","124574.329"
"1748934000000","2617.31","2619.44","2606.43","2608.68","119089.308"
"1748937600000","2608.69","2610.18","2593.47","2606.2","185602.866"
"1748941200000","2606.2","2617.88","2600.01","2612.85","122595.933"
"1748944800000","2612.86","2619.52","2608.7","2610.36","88801.352"
"1748948400000","2610.37","2615.74","2598.83","2600.21","108288.749"
"1748952000000","2600.21","2612.47","2596.36","2608.63","137708.601"
"1748955600000","2608.62","2633.0","2605.7","2625.49","402981.294"
"1748959200000","2625.5","2654.98","2612.35","2647.16","426401.937"
"1748962800000","2647.16","2650.43","2615.25","2622.56","381384.311"
"1748966400000","2622.55","2624.37","2602.34","2604.23","211376.249"
"1748970000000","2604.22","2626.26","2601.76","2618.05","195128.431"
"1748973600000","2618.04","2619.36","2605.75","2617.19","105275.035"
"1748977200000","2617.19","2627.77","2613.79","2624.16","136427.017"
"1748980800000","2624.17","2624.46","2593.01","2614.1","228619.78"
"1748984400000","2614.09","2615.94","2563.0","2588.05","260400.277"
"1748988000000","2588.06","2609.48","2585.3","2603.42","137408.658"
"1748991600000","2603.42","2603.9","2585.07","2592.16","107584.618"
"1748995200000","2592.16","2602.0","2582.41","2597.91","126734.248"
"1748998800000","2597.92","2622.17","2597.44","2611.27","193089.461"
"1749002400000","2611.28","2619.99","2609.06","2611.14","78695.383"
"1749006000000","2611.13","2639.84","2608.67","2626.78","250927.65"
"1749009600000","2626.77","2637.49","2621.58","2636.47","139857.025"
"1749013200000","2636.48","2644.17","2618.33","2623.66","264069.846"
"1749016800000","2623.65","2633.54","2620.21","2628.37","89508.445"
"1749020400000","2628.37","2633.05","2621.13","2626.31","84997.561"
"1749024000000","2626.32","2645.0","2626.32","2639.68","190971.786"
"1749027600000","2639.69","2647.0","2630.0","2642.64","150546.836"
"1749031200000","2642.63","2649.38","2633.73","2637.23","152740.531"
"1749034800000","2637.23","2644.06","2623.0","2623.71","168496.051"
"1749038400000","2623.71","2637.97","2613.52","2615.72","313031.499"
"1749042000000","2615.72","2627.78","2606.24","2613.93","285150.184"
"1749045600000","2613.93","2642.0","2593.2","2639.31","584815.358"
"1749049200000","2639.31","2679.64","2632.72","2666.91","694195.439"
"1749052800000","2666.92","2668.29","2648.0","2658.72","322844.439"
"1749056400000","2658.72","2658.8","2630.0","2634.09","241063.892"
"1749060000000","2634.09","2641.34","2624.04","2628.01","124011.413"
"1749063600000","2628.01","2632.14","2620.73","2622.36","123875.581"
"1749067200000","2622.36","2623.79","2596.95","2604.33","324568.744"
"1749070800000","2604.33","2622.49","2597.89","2617.78","143019.545"
"1749074400000","2617.78","2620.03","2602.34","2604.31","97851.947"
"1749078000000","2604.3","2615.56","2598.07","2606.62","139524.669"
"1749081600000","2606.62","2614.01","2600.11","2610.77","115713.337"
"1749085200000","2610.76","2615.0","2603.11","2607.62","81582.821"
"1749088800000","2607.61","2627.94","2607.61","2618.91","156519.509"
"1749092400000","2618.9","2631.68","2616.01","2624.0","111997.937"
"1749096000000","2624.01","2633.76","2620.41","2629.58","94944.026"
"1749099600000","2629.58","2630.54","2607.31","2612.08","164959.428"
"1749103200000","2612.08","2617.16","2601.22","2603.38","179268.699"
"1749106800000","2603.38","2614.56","2600.0","2603.21","141607.08"
"1749110400000","2603.22","2609.4","2596.0","2604.23","127667.199"
"1749114000000","2604.22","2609.38","2601.0","2608.79","85738.118"
"1749117600000","2608.78","2612.68","2579.14","2595.64","299096.688"
"1749121200000","2595.64","2608.73","2592.26","2606.64","147952.472"
"1749124800000","2606.63","2640.0","2604.22","2630.27","413682.946"
"1749128400000","2630.27","2634.66","2578.0","2588.64","609963.939"
"1749132000000","2588.65","2615.0","2560.01","2586.67","906083.35"
"1749135600000","2586.66","2601.61","2580.76","2588.34","235282.242"
"1749139200000","2588.35","2590.7","2550.01","2558.35","489630.957"
"1749142800000","2558.34","2576.67","2557.43","2569.22","222531.641"
"1749146400000","2569.21","2583.0","2553.9","2575.21","244985.527"
"1749150000000","2575.21","2577.5","2506.0","2528.08","836773.144"
"1749153600000","2528.08","2534.79","2392.32","2397.53","1701539.108"
"1749157200000","2397.53","2446.9","2390.0","2435.97","622473.754"
"1749160800000","2435.97","2435.97","2407.5","2428.55","285521.626"
"1749164400000","2428.55","2434.8","2410.0","2412.9","216885.172"
"1749168000000","2412.9","2427.22","2379.62","2425.08","486260.512"
"1749171600000","2425.09","2427.9","2415.47","2420.5","142168.633"
"1749175200000","2420.51","2435.57","2402.04","2434.5","282768.656"
"1749178800000","2434.5","2455.83","2427.12","2454.51","242486.225"
"1749182400000","2454.5","2463.0","2446.0","2457.7","215987.354"
"1749186000000","2457.71","2464.6","2445.49","2458.72","193396.414"
"1749189600000","2458.71","2468.43","2448.01","2456.69","178988.144"
"1749193200000","2456.68","2465.97","2449.54","2454.18","157342.209"
"1749196800000","2454.19","2464.99","2452.71","2459.91","138753.858"
"1749200400000","2459.91","2481.88","2458.53","2467.52","250382.81"
"1749204000000","2467.52","2486.53","2467.03","2480.34","181954.668"
"1749207600000","2480.33","2492.03","2471.04","2474.93","244002.093"
"1749211200000","2474.93","2499.94","2465.66","2474.2","397908.568"
"1749214800000","2474.2","2518.89","2474.08","2502.14","514050.737"
"1749218400000","2502.13","2523.8","2493.15","2517.64","358421.571"
"1749222000000","2517.64","2529.67","2495.0","2508.29","378845.993"
"1749225600000","2508.28","2517.39","2491.11","2496.46","228590.918"
"1749229200000","2496.46","2500.68","2482.21","2498.4","232668.777"
"1749232800000","2498.41","2502.95","2487.11","2493.78","96138.387"
"1749236400000","2493.78","2501.41","2482.51","2483.04","124095.902"
"1749240000000","2483.04","2506.44","2480.67","2498.85","123036.193"
"1749243600000","2498.84","2499.09","2486.12","2490.8","66964.443"
"1749247200000","2490.8","2492.53","2475.23","2481.32","97389.511"
"1749250800000","2481.32","2482.19","2471.51","2475.38","86416.967"
"1749254400000","2475.38","2482.6","2455.85","2479.83","222662.637"
"1749258000000","2479.83","2480.36","2465.09","2470.13","97300.128"
"1749261600000","2470.13","2481.48","2467.16","2479.0","86543.948"
"1749265200000","2479.01","2492.79","2476.69","2487.99","155797.318"
"1749268800000","2487.99","2489.88","2478.75","2488.91","100555.686"
"1749272400000","2488.91","2495.5","2484.28","2492.96","87089.879"
"1749276000000","2492.97","2501.15","2482.92","2500.41","147483.03"
"1749279600000","2500.41","2500.81","2486.0","2490.21","101042.265"
"1749283200000","2490.21","2491.39","2480.25","2482.63","72646.595"
"1749286800000","2482.63","2489.36","2481.91","2485.01","48024.248"
"1749290400000","2485.01","2495.61","2483.45","2493.84","77570.395"
"1749294000000","2493.83","2500.88","2491.4","2494.22","97671.649"
"1749297600000","2494.23","2506.0","2492.14","2496.86","116028.114"
"1749301200000","2496.87","2513.9","2491.28","2506.1","207911.273"
"1749304800000","2506.11","2517.53","2503.57","2514.7","144204.315"
"1749308400000","2514.7","2522.91","2511.68","2518.5","148783.921"
"1749312000000","2518.5","2524.9","2506.78","2508.96","181963.663"
"1749315600000","2508.96","2512.67","2505.61","2506.99","65020.984"
"1749319200000","2506.99","2522.7","2506.26","2515.99","90168.359"
"1749322800000","2516.0","2522.88","2515.15","2515.78","60238.696"
"1749326400000","2515.78","2524.81","2515.78","2520.75","58929.104"
"1749330000000","2520.75","2522.38","2517.22","2521.28","30435.551"
"1749333600000","2521.29","2545.0","2518.17","2534.32","191644.995"
"1749337200000","2534.32","2535.02","2520.71","2523.4","103198.008"
"1749340800000","2523.41","2525.0","2513.34","2516.57","93249.727"
"1749344400000","2516.56","2520.53","2510.02","2517.81","99220.316"
"1749348000000","2517.81","2518.14","2510.58","2511.09","49821.828"
"1749351600000","2511.09","2513.9","2507.25","2510.66","62069.683"
"1749355200000","2510.66","2519.03","2507.25","2515.22","67531.187"
"1749358800000","2515.22","2515.88","2507.69","2510.48","49806.208"
"1749362400000","2510.49","2516.4","2510.0","2511.64","38148.368"
"1749366000000","2511.63","2515.36","2510.0","2513.45","40511.239"
"1749369600000","2513.46","2520.19","2513.39","2515.36","73377.089"
"1749373200000","2515.37","2516.34","2483.28","2496.59","241182.061"
"1749376800000","2496.6","2503.3","2491.12","2502.1","131814.36"
"1749380400000","2502.1","2516.28","2501.76","2512.29","139115.409"
"1749384000000","2512.29","2513.28","2498.68","2506.82","113734.391"
"1749387600000","2506.82","2527.26","2504.36","2507.7","175791.414"
"1749391200000","2507.7","2515.48","2502.34","2513.18","102644.829"
"1749394800000","2513.18","2520.84","2510.47","2513.39","83785.257"
"1749398400000","2513.38","2528.97","2511.48","2526.79","135720.768"
"1749402000000","2526.79","2533.94","2521.14","2522.21","116274.987"
"1749405600000","2522.21","2532.35","2517.43","2531.04","82499.965"
"1749409200000","2531.03","2539.68","2528.0","2531.53","83334.899"
"1749412800000","2531.54","2536.7","2528.09","2529.83","53407.149"
"1749416400000","2529.84","2548.02","2529.84","2537.05","78955.807"
"1749420000000","2537.05","2539.16","2497.41","2506.64","405210.182"
"1749423600000","2506.63","2512.5","2499.01","2508.32","115745.416"
"1749427200000","2508.31","2510.64","2493.6","2504.08","177000.357"
"1749430800000","2504.07","2504.13","2490.0","2493.51","122264.223"
"1749434400000","2493.51","2503.44","2487.13","2491.54","121765.317"
"1749438000000","2491.54","2496.93","2480.4","2495.55","171257.843"
"1749441600000","2495.55","2495.74","2483.02","2484.1","80293.768"
"1749445200000","2484.11","2490.97","2475.83","2479.51","122512.557"
"1749448800000","2479.51","2492.65","2476.32","2492.16","119294.62"
"1749452400000","2492.15","2492.15","2482.0","2490.67","73692.102"
"1749456000000","2490.67","2496.0","2483.03","2494.24","99549.216"
"1749459600000","2494.25","2522.95","2489.81","2508.31","342103.427"
"1749463200000","2508.32","2540.35","2508.0","2534.07","416791.402"
"1749466800000","2534.08","2546.98","2528.53","2540.74","319056.439"
"1749470400000","2540.75","2547.97","2533.4","2544.2","144530.926"
"1749474000000","2544.2","2545.23","2507.98","2515.89","389497.841"
"1749477600000","2515.91","2538.87","2513.08","2529.8","284234.666"
"1749481200000","2529.81","2542.0","2528.63","2532.98","152419.851"
"1749484800000","2532.98","2572.0","2532.66","2557.07","465927.695"
"1749488400000","2557.08","2575.36","2554.63","2570.34","207043.666"
"1749492000000","2570.34","2584.96","2566.89","2583.26","186154.025"
"1749495600000","2583.26","2589.33","2572.05","2579.45","173090.334"
"1749499200000","2579.46","2592.99","2574.54","2587.94","101184.538"
"1749502800000","2587.95","2649.33","2587.94","2642.59","583164.116"
"1749506400000","2642.58","2669.55","2640.63","2664.86","365304.807"
"1749510000000","2664.86","2693.2","2656.68","2679.12","354409.57"
"1749513600000","2679.13","2726.83","2677.0","2698.39","672720.829"
"1749517200000","2698.39","2714.44","2696.0","2707.69","210532.75"
"1749520800000","2707.69","2708.78","2677.19","2691.61","294311.03"
"1749524400000","2691.62","2693.27","2674.44","2688.26","185876.196"
"1749528000000","2688.26","2691.5","2684.55","2688.53","95621.703"
"1749531600000","2688.53","2699.0","2663.69","2669.86","335461.822"
"1749535200000","2669.86","2680.0","2655.0","2675.01","278230.225"
"1749538800000","2675.0","2684.83","2665.69","2676.67","232669.895"
"1749542400000","2676.67","2683.55","2669.01","2672.99","138588.741"
"1749546000000","2673.0","2693.0","2672.0","2691.72","175326.585"
"1749549600000","2691.71","2696.88","2680.33","2694.59","146071.682"
